0389828,"C.S.A.: The Confederate States of America",6.4
2403021,"The Green Inferno",5.5
0473464,"Cherry Crush",5.6
1659253,"Thorne: Scaredycat",6.6
0404254,"My Sassy Girl",6.3
0259974,"Digimon: The Movie",5.9
1441395,"Under the Skin",6.3
0816436,"Black Water",6.0
0106452,"Body Snatchers",5.9
1827578,"The End of Love",6.0
0106257,"American Ninja 5",2.7
0138946,"The Yards",6.4
4255110,"Contracted: Phase II",5.1
0362120,"Scary Movie 4",5.1
0111271,"Squanto: A Warrior's Tale",6.1
1604070,"Caught Inside",5.5
1492959,"Lifted",6.8
1131727,"Against the Current",6.2
0363029,"Rick",6.2
0293146,"Face",6.5
2295722,"Falcon Rising",5.8
0839938,"Out of the Blue",7.3
1976000,"The Two Faces of January",6.2
2341664,"Come Out and Play",4.7
0105481,"Straight Talk",5.6
0112818,"Dead Man Walking",7.6
0462295,"Flakes",6.0
1001562,"Witless Protection",3.1
3741316,"Bare",4.8
2040560,"The Pact",5.8
3093546,"Listen Up Philip",6.4
0114388,"Sense and Sensibility",7.7
0248845,"Hedwig and the Angry Inch",7.8
0273300,"Jump Tomorrow",7.3
2975578,"The Purge: Anarchy",6.5
2821088,"Les salauds",6.2
1435513,"Hysteria",6.7
1699231,"Quarantine 2: Terminal",5.3
1268809,"Night of the Demons",4.7
2293750,"Scorned",4.7
0165303,"The Godson",3.0
0892109,"Trailer Park of Terror",5.3
0100822,"Tune in Tomorrow...",6.3
0117691,"Somebody Is Waiting",6.4
0367959,"Hannibal Rising",6.2
2371287,"Camp",6.8
0267601,"The Irrefutable Truth About Demons",5.8
0119783,"Night Falls on Manhattan",6.6
1091191,"Lone Survivor",7.6
1320296,"Shank",4.0
1592525,"Lockout",6.1
0363473,"Beyond the Sea",6.7
1075417,"Race to Witch Mountain",5.7
1081935,"Baarìa",6.9
0120611,"Blade",7.1
1457767,"The Conjuring",7.5
0275277,"Cowboy Bebop: Tengoku no tobira",7.9
0488928,"Guilty Hearts",4.6
0144120,"Bride of Chucky",5.3
1878942,"Date and Switch",5.8
0257818,"The Jolly Boys' Last Stand",5.4
2609758,"A Madea Christmas",4.6
0814314,"Seven Pounds",7.7
1174693,"The Four-Faced Liar",5.8
1073241,"Nothing But the Truth",7.2
0391198,"The Grudge",5.9
1341718,"Fairhaven",5.2
0914382,"Quiet City",6.5
1648179,"Here Comes the Boom",6.5
0101444,"Big Girls Don't Cry... They Get Even",6.4
0119527,"Deceiver",6.7
0455967,"John Tucker Must Die",5.8
0107863,"Posse",5.4
1064801,"Red Canyon",3.8
0111001,"The Road to Wellville",5.7
2608030,"Loaded",4.8
0373051,"Journey to the Center of the Earth",5.8
2557256,"Bing feng: Chong sheng zhi men",4.8
0104695,"Leap of Faith",6.0
0120531,"Woo",3.8
0774756,"Désaccord parfait",5.8
0323033,"Laws of Attraction",5.9
1714176,"Yellow Rock",4.6
0882755,"One, Two, Many",3.8
0109327,"Brainscan",6.1
0331952,"The Clearing",5.9
0450450,"Italyanets",7.6
0104027,"CrissCross",5.7
2450186,"V/H/S/2",6.1
0382189,"My Summer of Love",6.8
3717068,"Court",7.9
3133246,"The Last Time You Had Fun",6.0
0106661,"A Dangerous Woman",5.9
0293124,"Erkan & Stefan gegen die Mächte der Finsternis",4.1
0096875,"Catchfire",5.4
1043860,"Newcastle",6.2
0162711,"Trixie",5.0
1195478,"The Five-Year Engagement",6.2
2584018,"Freedom",6.3
0370986,"Mysterious Skin",7.7
0450259,"Blood Diamond",8.0
0439008,"These Girls",5.8
1087527,"Trucker",6.7
1833879,"Scary or Die",4.0
1351685,"Jack the Giant Slayer",6.3
0112896,"Dracula: Dead and Loving It",5.8
0215129,"Road Trip",6.5
0452623,"Gone Baby Gone",7.7
0235553,"Love and a Bullet",5.2
0109758,"Exit to Eden",4.1
1854236,"Den skaldede frisør",6.6
0286594,"Doctor Sleep",6.2
0288439,"Bang Bang You're Dead",8.0
1268987,"Rogues Gallery",4.9
1719583,"Pimp Bullies",3.2
0114472,"Sleepover",5.7
0328802,"11'09''01 - September 11",7.0
1051981,"Another Gay Sequel: Gays Gone Wild!",4.0
0099750,"Heart Condition",5.6
0206226,"Psycho Beach Party",6.3
0428541,"Five Fingers",6.4
0101669,"Dead Again",7.0
1458915,"Tactical Force",4.8
1609479,"Better Living Through Chemistry",6.3
0126261,"Desert Blue",6.3
0443543,"The Illusionist",7.6
0762145,"Vice",5.0
2977090,"Alex of Venice",5.9
1318044,"American Virgin",4.3
0302297,"After School Special",4.9
0318283,"Alex & Emma",5.6
2991516,"13/13/13",4.1
3312830,"Youth",7.4
0376827,"Pizza",5.8
1935179,"Mud",7.4
0108557,"Where the Rivers Flow North",6.8
1114680,"That Evening Sun",7.1
1423995,"Stone",5.4
1070887,"The War Boys",6.6
0120903,"X-Men",7.4
2781516,"WolfCop",5.5
0118767,"Brat",8.0
1836944,"The Baytown Outlaws",6.3
0284929,"Ted Bundy",5.9
1703148,"The Hunter",6.8
0260320,"Repli-Kate",5.7
0108207,"Splitting Heirs",5.5
1063056,"From Within",5.7
0970935,"Frownland",5.9
1625150,"Noordzee, Texas",7.3
1817273,"The Place Beyond the Pines",7.3
1835955,"Errors of the Human Body",5.3
0113762,"The Mangler",3.9
0181322,"The Breaks",6.1
0217894,"The Woman Chaser",7.3
0920460,"Gitmek: Benim Marlon ve Brandom",6.6
0110998,"River of Grass",6.3
0810951,"Look",6.7
1813774,"Über uns das All",6.8
0172669,"Komodo",4.0
0490086,"Big Stan",6.2
0234988,"La ville est tranquille",7.4
0117342,"Pinocchio's Revenge",4.0
0099796,"Horseplayer",7.5
0279286,"On the Line",4.1
0119272,"Heaven's Burning",5.8
0266041,"What Matters Most",6.6
0884726,"Legends of Oz: Dorothy's Return",5.7
0115742,"Boys",4.8
0443489,"Dreamgirls",6.5
0120399,"U Turn",6.8
0248568,"Treasure Island",5.6
0126916,"For Love of the Game",6.5
0416773,"Girl Play",4.7
0402022,"Æon Flux",5.5
0117718,"The Spitfire Grill",6.9
1438173,"Bait",5.2
0303361,"May",6.7
0111323,"Surviving the Game",6.1
0217869,"Unbreakable",7.2
0795461,"Scary Movie 5",3.5
0362478,"The Box",5.6
0472033,"9",7.1
2554274,"Crimson Peak",6.6
0140627,"Tomorrow Night",6.3
2024544,"12 Years a Slave",8.1
0162677,"Summer of Sam",6.6
0116823,"Larger Than Life",5.5
1582621,"The Holding",4.8
0099623,"Funny About Love",4.8
0106557,"Children of the Corn II: The Final Sacrifice",4.2
2205697,"Stuck in Love",7.3
1592873,"LOL",4.3
0455957,"Goya's Ghosts",6.9
0408790,"Flightplan",6.2
0294870,"Rent",7.0
0201899,"A Rumor of Angels",7.1
0107606,"Mother's Boys",5.4
1606389,"The Vow",6.8
1734589,"Unicorn City",5.7
1325723,"Choose",4.7
0811128,"Turn the River",6.1
0431764,"Foon",3.6
1060277,"Cloverfield",7.1
2004271,"King's Faith",6.4
2357377,"Bereullin",6.7
0116845,"The Leading Man",5.9
0106912,"Fire in the Sky",6.5
0357668,"The Flyboys",6.9
0106753,"Doppelganger",4.1
0119935,"Preaching to the Perverted",6.0
0119668,"Midnight in the Garden of Good and Evil",6.6
1270835,"Hatchet II",5.4
0473364,"The Heavy",5.1
0120735,"Lock, Stock and Two Smoking Barrels",8.2
0105219,"Rapid Fire",6.3
2357291,"Rio 2",6.4
0113463,"Jefferson in Paris",5.7
1452599,"Restitution",3.7
0102861,"Scorchers",5.9
3004746,"I Am Here",5.1
3720788,"The Disappearance of Eleanor Rigby: Her",7.0
1374996,"Prairie Love",5.8
3148834,"The House of Magic",6.3
0105810,"Where the Day Takes You",6.8
1787988,"Talaash",7.3
1219336,"The Donner Party",5.1
1549589,"Elles",5.7
0119137,"Flubber",5.1
2390283,"Midnight Sun",6.2
0419722,"Eighteen",6.5
2639344,"Love Is Strange",6.8
0119396,"Jackie Brown",7.5
1270286,"To Save a Life",7.1
1545660,"Knights of Badassdom",5.7
0111173,"Shopping",5.4
0116253,"Executive Decision",6.4
2012011,"Scenic Route",6.5
0111686,"New Nightmare",6.4
1883367,"The Human Centipede III (Final Sequence)",2.9
0270707,"The Truth About Charlie",4.8
0785012,"In Tranzit",5.8
3205394,"Roald Dahl's Esio Trot",7.0
0897347,"The Echo",5.7
2710368,"Final: The Rapture",6.2
1679332,"Ultramarines: A Warhammer 40,000 Movie",5.7
4377918,"Crazy Beautiful You",7.7
0117093,"Mother Night",7.2
1009019,"Crimes of the Past",4.5
0389860,"Click",6.4
0472465,"Infection",5.5
1535101,"Killing Bono",6.4
2040367,"Gus",5.1
0280490,"The Hard Word",6.0
0107982,"Romanovin kivet",4.7
1405500,"For Colored Girls",6.0
0114594,"Swimming with Sharks",7.1
0133046,"Teaching Mrs. Tingle",5.2
2093995,"Fort Bliss",6.4
0145893,"Simply Irresistible",5.3
0806147,"Extreme Movie",3.8
0307479,"Solaris",6.2
0494834,"Silk",5.9
0105179,"Prom Night IV: Deliver Us from Evil",4.1
1727358,"Panic Button",5.3
0216625,"Code inconnu: Récit incomplet de divers voyages",7.2
0118647,"The Assignment",6.9
0969269,"San taam",7.3
0862748,"Rupan sansei",5.5
0280438,"Ash Wednesday",6.0
0119558,"Lolita",6.9
1426363,"HairBrained",5.4
1770672,"Djinn",4.4
1327601,"Something Wicked",4.8
0390080,"Harry + Max",5.6
0338467,"Stuey",6.1
0119381,"Inventing the Abbotts",6.4
0337610,"Dot.Kill",4.8
0103337,"Zombie ja Kummitusjuna",7.3
2379080,"Cruel & Unusual",6.6
0411705,"9 Songs",4.9
0290002,"Meet the Fockers",6.3
0353969,"Salinui chueok",8.1
0287717,"Spy Kids 2: Island of Lost Dreams",5.1
0165982,"Sinbad: Legend of the Seven Seas",6.7
1037004,"American Son",5.7
1352824,"Chloe",6.3
0402910,"Chaos",6.5
1548635,"Siren",3.6
1441373,"La solitudine dei numeri primi",6.4
1659337,"The Perks of Being a Wallflower",8.0
0404029,"Everyone",6.1
1087458,"Kummeli Alivuokralainen",4.4
0383717,"Wilby Wonderful",6.8
1977941,"The Cottage",4.8
0107756,"Orlando",7.2
0110308,"The Last Seduction",7.1
0350028,"Raising Helen",6.0
0364751,"Without a Paddle",5.9
0188128,"Very Annie Mary",6.8
1135084,"Takers",6.2
0305711,"Just Married",5.4
1798709,"Her",8.0
0449057,"The Life Coach",6.6
0283883,"And Now... Ladies and Gentlemen...",6.3
3013588,"Avis de mistral",6.6
1403214,"Paradies: Liebe",7.1
1097013,"Next Day Air",5.9
0127723,"Can't Hardly Wait",6.5
1600524,"Les amours imaginaires",7.2
0109816,"Floundering",5.9
0425094,"Heavens Fall",6.8
0116928,"Love Is All There Is",5.1
0266915,"Rush Hour 2",6.6
0113613,"The Last Supper",6.8
0119657,"Men with Guns",7.7
0462477,"The Last Hangman",7.5
0105046,"Of Mice and Men",7.5
0497365,"True North",7.0
0424345,"Clerks II",7.4
0161100,"The Wood",6.9
0114474,"Small Faces",7.1
1798291,"This Is Martin Bonner",6.6
0360016,"Standing Still",5.9
0446685,"Drawing Restraint 9",6.5
1032825,"Love and Other Impossible Pursuits",6.4
1254322,"The Girl King",5.8
0116650,"Irma Vep",7.0
1457765,"The Haunting in Connecticut 2: Ghosts of Georgia",5.3
1855236,"Just Like a Woman",5.6
2171993,"Dai zeoi bou",6.5
1321860,"The Beaver",6.7
0102958,"Sólo con tu pareja",7.2
1468387,"What If...",6.6
0189192,"Just Visiting",5.8
2523832,"A Girl Like Her",6.3
0120749,"Mercury Rising",6.1
1232776,"Fish Tank",7.3
0306685,"Cradle 2 the Grave",5.8
1236471,"Darfur",6.0
1307068,"Seeking a Friend for the End of the World",6.7
2147521,"Snow in Paradise",4.5
2181959,"O Theos agapaei to haviari",6.0
0099528,"The Exorcist III",6.3
1077258,"Planet Terror",7.2
0181151,"What Planet Are You From?",5.6
0120595,"Babe: Pig in the City",5.8
0938706,"The Last Lullaby",6.4
0100140,"Mermaids",6.6
3900116,"Shakespeare's Globe: Henry V",7.9
1715873,"10 Years",6.1
0108069,"The Secret Adventures of Tom Thumb",7.4
0171227,"Diplomatic Siege",3.9
1050002,"My Last Five Girlfriends",5.8
0100589,"Shakma",5.3
0101725,"Diary of a Hitman",5.4
0245910,"Ftina tsigara",7.5
1411232,"13 Hrs",4.5
0103671,"American Me",7.2
0804452,"Bratz",2.8
1170391,"Beautiful",5.4
1422136,"A Lonely Place to Die",6.3
0380623,"The Perfect Man",5.5
0167203,"I Dreamed of Africa",5.6
1107860,"The Maiden Heist",6.1
3746298,"Vendetta",4.8
0349710,"Ladder 49",6.5
3685218,"Félix et Meira",7.0
1541995,"Snow Flower and the Secret Fan",6.1
0100224,"Narrow Margin",6.6
2304953,"Reasonable Doubt",5.7
0112471,"Before Sunrise",8.1
0808526,"Life During Wartime",6.4
0452637,"Lady in the Water",5.6
0209037,"Iedereen beroemd!",7.0
1975158,"Finding Joy",5.3
3598222,"Mercenaries",3.7
0814335,"The Stepfather",5.6
3530002,"The Night Before",6.6
0107943,"The Remains of the Day",7.9
0139465,"The Minion",3.8
0160399,"Impostor",6.2
0374273,"The Tesseract",5.5
1839482,"Free Ride",5.6
0120352,"Too Much Sleep",6.6
0857265,"Sleuth",6.5
0111464,"Toughguy",3.0
0243991,"Investigating Sex",4.7
1263736,"33 sceny z zycia",6.4
1430116,"Hellgate",4.5
0466943,"Randy and the Mob",6.1
1814905,"The Crying Dead",5.2
0110667,"Night of the Demons 2",6.2
0110364,"Little Giants",6.3
0367478,"Wake of Death",5.8
0795438,"Not Easily Broken",6.1
0259442,"The Monkey's Mask",5.1
1456060,"Boy Wonder",6.9
2103281,"Dawn of the Planet of the Apes",7.6
0114622,"North Star",4.9
2050633,"The Barrens",4.6
1151911,"Cornered!",4.2
0409034,"Marilyn Hotchkiss' Ballroom Dancing & Charm School",6.7
2080374,"Steve Jobs",7.3
0112572,"The Brady Bunch Movie",5.9
1014806,"The Poker House",6.5
3029476,"Pressure",5.7
0443506,"Film Geek",6.2
3317208,"Anesthesia",6.0
1413489,"Cougar Hunting",3.6
0803057,"The Promotion",5.7
0174336,"Whipped",4.4
1320253,"The Expendables",6.5
0102103,"Impromptu",7.0
0335121,"Godsend",4.8
3816614,"Turkey Shoot",3.7
1862079,"Safety Not Guaranteed",7.0
0100143,"Miami Blues",6.4
0106579,"Clean, Shaven",7.2
0832266,"Definitely, Maybe",7.2
0372873,"D-War",3.6
0119086,"Excess Baggage",5.2
1504319,"Road to Nowhere",5.6
1524575,"The Vatican Tapes",4.5
0100133,"Memphis Belle",6.9
0290212,"Full Frontal",4.8
1017451,"The Runaways",6.6
0384286,"Cry_Wolf",5.9
0104348,"Glengarry Glen Ross",7.8
0337909,"Calendar Girls",6.9
0441048,"Dhoom:2",6.4
1196204,"Cemetery Junction",6.9
2967008,"The Face of an Angel",4.7
0107554,"Menace II Society",7.5
0302531,"Endangered Species",4.3
2314036,"Imagine I'm Beautiful",5.5
0186589,"Sugar & Spice",5.6
1800246,"That Awkward Moment",6.1
2517044,"The Song",6.0
0479506,"Ang pagdadalaga ni Maximo Oliveros",7.1
0100172,"Mom",4.9
2992552,"Seal Team Eight: Behind Enemy Lines",4.5
1291570,"Solace",6.4
0434215,"Flicka",6.1
0111438,"Timecop",5.8
0452608,"Death Race",6.4
0100944,"The Witches",6.8
0116502,"Head Above Water",6.0
1111948,"Soul Men",6.5
0210217,"Pandaemonium",6.7
0282698,"Love Liza",7.0
0780607,"The Signal",6.1
2147048,"Red Flag",5.4
1836912,"Shaitan",7.4
0286218,"Thérèse: The Story of Saint Thérèse of Lisieux",6.4
0770814,"Tennessee",5.6
0216799,"Harrison's Flowers",7.2
1736633,"Oslo, 31. august",7.7
0114563,"Sutorîto Faitâ II gekijô-ban",7.3
0243155,"Bridget Jones's Diary",6.7
0314063,"Immortel (ad vitam)",6.0
2325002,"Freezer",5.2
0180303,"If You Only Knew",5.8
1753521,"Blood Money",3.2
1262981,"World's Greatest Dad",7.0
1213648,"London Boulevard",6.2
0118688,"Batman & Robin",3.7
0368913,"Osama",7.4
0283915,"Bear's Kiss",6.2
0361696,"Raise Your Voice",5.9
1724965,"Innocence",4.6
0150915,"Hilary and Jackie",7.4
2529256,"The Girl from Nagasaki",7.8
1261041,"2:22",5.3
1350484,"Curious George 2: Follow That Monkey!",5.5
0448993,"The Art of Travel",6.5
0857275,"Wonderful World",6.2
0122459,"Return to Me",6.9
2091473,"Promised Land",6.6
0372334,"House of D",7.0
0115647,"Behind Enemy Lines",4.2
0316356,"Open Range",7.5
1137477,"Scourge",4.2
0130827,"Lola rennt",7.8
0308772,"Pure",7.0
0102690,"Popcorn",5.7
1655441,"The Age of Adaline",7.2
0390022,"Friday Night Lights",7.3
0330793,"The Punisher",6.5
2474310,"Viharsarok",7.2
1212454,"An Invisible Sign",5.4
0420901,"Shooting Dogs",7.7
2252552,"Gutshot Straight",3.9
0281358,"A Walk to Remember",7.4
0175142,"Scary Movie",6.2
0371552,"Astérix et les Vikings",6.0
1151922,"Miss March",5.1
0152176,"Restaurant",6.2
1954843,"Space Milkshake",7.2
1794850,"La vérité si je mens! 3",5.3
0107282,"The Joy Luck Club",7.6
0102996,"Strictly Business",5.4
0185183,"Battlefield Earth",2.4
2101341,"Dead Man Down",6.5
1839492,"Ruby Sparks",7.2
2063666,"Hello I Must Be Going",6.2
0107009,"Ghost in the Machine",4.3
3145220,"Hits",5.8
2400441,"Susie's Hope",8.0
3544082,"45 Years",7.1
1477835,"Bitter Feast",5.4
2980554,"The Girl in the Book",6.1
1645916,"Standby",5.8
0213802,"Legion of the Dead",3.0
1588398,"Sleeping Beauty",5.3
0124879,"Simon Birch",6.9
1754257,"Naked As We Came",6.2
1243955,"The Shortcut",5.1
0119859,"Paradise Road",6.8
0902290,"I Sell the Dead",6.1
1153698,"Love Simple",6.4
3137764,"Staten Island Summer",5.6
0112993,"Evolver",5.5
0150143,"Claire Dolan",6.9
0160403,"The Independent",6.1
0274711,"People I Know",5.5
1296869,"The Keeper",5.2
3301196,"Neverlake",5.4
0283426,"The Jungle Book 2",5.4
0293113,"Dracula: Pages from a Virgin's Diary",7.0
1034305,"Don't Look Up",3.1
1488163,"Trash Humpers",5.0
0275688,"Snipes",6.2
1155076,"The Karate Kid",6.2
0236493,"The Mexican",6.1
0118768,"The Brave",6.4
1728975,"Elevator",5.3
0099487,"Edward Scissorhands",7.9
2245084,"Big Hero 6",7.9
0461989,"The Magician",6.6
0305556,"Evil Alien Conquerors",4.9
0162222,"Cast Away",7.7
0215135,"Route 666",4.3
0465188,"Nuovomondo",6.9
4018690,"Pilot Error",7.3
0213149,"Pearl Harbor",6.0
0104522,"Into the West",7.0
1068641,"The Burning Plain",6.9
0369738,"Moscow Heat",4.7
0388285,"Going the Distance",5.6
0310154,"In This World",7.5
1211956,"Escape Plan",6.7
0142181,"Chûgoku no chôjin",7.6
0418879,"Memory",5.3
0111112,"The Secret of Roan Inish",7.5
0418819,"Land of the Dead",6.3
0119313,"Hope Floats",5.9
0119734,"Music from Another Room",6.6
0120169,"Soul Food",6.9
0384116,"G.O.R.A.",7.9
1411238,"No Strings Attached",6.2
1424381,"Predators",6.4
0463854,"28 Weeks Later",7.0
0478126,"Cthulhu",4.7
1727885,"Vamp U",4.0
1605798,"Effie Gray",5.9
0988849,"Donkey Punch",5.2
0477095,"Starter for 10",6.8
1816608,"Another Me",4.7
2084977,"The Scapegoat",7.2
0120032,"Romy and Michele's High School Reunion",6.1
0383010,"The Three Stooges",5.1
0130192,"Postmortem",5.5
1978447,"Ha-shoter",6.3
1562872,"Zindagi Na Milegi Dobara",8.1
0452631,"The Home Song Stories",7.2
0968264,"The Conspirator",7.0
1235189,"Wild Target",6.9
1783732,"John Dies at the End",6.4
1954352,"Crooked Arrows",6.0
0120623,"A Bug's Life",7.2
1324055,"Mlyn i krzyz",6.9
0114936,"The Wife",6.3
0115734,"Bottle Rocket",7.1
1158889,"Lille soldat",6.5
0409379,"In Secret",6.1
0185101,"Pups",6.1
0111143,"The Shadow",6.0
1331307,"Dread",5.7
1183251,"Beyond a Reasonable Doubt",5.9
1693039,"Pinocchio",6.1
0398971,"Down and Derby",5.6
0368222,"Romance & Cigarettes",6.3
1890375,"Crawlspace",4.8
2316868,"The Better Angels",6.1
0116036,"Dating the Enemy",6.5
0238825,"Ajlawju",5.5
2785288,"Jack Strong",7.2
0124901,"Thursday",7.2
0163025,"Jurassic Park III",5.9
0117973,"True Blue",6.3
0790653,"Elliot Loves",6.4
2783020,"Jay and Silent Bob's Super Groovy Cartoon Movie",5.1
0339727,"Stateside",6.0
0404802,"The Notorious Bettie Page",6.6
0110892,"Princess Caraboo",6.0
1079360,"The Girl from the Naked Eye",4.9
0285175,"Havoc",5.5
0116320,"Fled",5.3
1316536,"The Loved Ones",6.7
1981080,"Tai Chi 0",6.1
1935742,"Cupcakes",6.0
0122906,"Among Giants",5.9
2421416,"Trust Me",6.2
0473024,"Crossover",2.1
0113063,"The Final Cut",5.7
0113972,"Nick of Time",6.3
0844760,"Starship Troopers 3: Marauder",4.4
0107504,"Man's Best Friend",5.0
1833844,"Berberian Sound Studio",6.2
0116714,"Johns",6.3
0423514,"Waterborne",5.7
1778924,"The Ultimate Life",6.0
0106627,"The Crush",5.7
0112461,"The Basketball Diaries",7.3
0381690,"Vers le sud",6.4
0960770,"Holding Trevor",5.6
1486670,"F",4.7
0443455,"Brand Upon the Brain! A Remembrance in 12 Chapters",7.5
3909336,"Enas Allos Kosmos",7.6
2404463,"The Heat",6.6
0975684,"Kisses",7.3
0118771,"Breakdown",6.9
0370263,"AVP: Alien vs. Predator",5.6
0109723,"Embrace of the Vampire",4.3
0191074,"New Best Friend",5.3
1629242,"Careful What You Wish For",5.5
1174042,"The Myth of the American Sleepover",6.3
2235515,"Fear Lives Here",3.5
0780645,"War of the Dead",4.1
0850677,"Jack & Diane",4.5
0469062,"Danika",5.7
1457766,"The Kings of Mykonos",4.6
0110383,"Lookin' Italian",5.2
0279781,"Sorority Boys",5.4
2357770,"All the Wilderness",5.8
0265632,"Recess: School's Out",6.5
0110391,"Love Affair",5.9
1680305,"Afghan Luke",5.4
1906329,"As Cool as I Am",5.9
0985694,"Machete",6.7
1167638,"L'immortel",6.7
0110763,"The Pagemaster",5.9
0107623,"The Music of Chance",7.2
0120642,"A Cool, Dry Place",6.3
0100201,"Mr. Destiny",6.3
0122718,"Small Soldiers",6.1
1324053,"Happy Ever Afters",5.6
1270291,"Hunter Prey",5.8
0457655,"Efter brylluppet",7.8
0114007,"Nothing Personal",6.9
0439876,"What Love Is",5.6
0205722,"Absolute Aggression",4.2
0131566,"Rogue Trader",6.3
0118783,"A Brother's Kiss",6.4
0421054,"Domino",6.0
4115932,"Hollywood Adventures",5.3
0870195,"Before the Rains",6.6
0467200,"The Other Boleyn Girl",6.7
0219756,"Heartbreak Hospital",5.9
0493451,"The Skeptic",5.8
1592530,"O xenagos",6.1
0119174,"The Game",7.8
0114671,"Land and Freedom",7.6
0273607,"Festival in Cannes",6.0
0344854,"Arthur et les Minimoys",6.0
0215545,"Bamboozled",6.5
4076980,"The Throwaways",4.5
1928330,"Bad Ass",5.5
0119656,"Men with Guns",5.8
0462335,"High-Rise",6.6
0896031,"The Loss of a Teardrop Diamond",6.0
0188453,"Birthday Girl",6.1
2004419,"Sanatorium",4.9
0435705,"Next",6.2
1714209,"In the Land of Blood and Honey",4.3
2398231,"The Homesman",6.6
0111201,"Sirens",5.8
3478232,"Mythica: The Darkspore",6.5
1602572,"Sui yuet san tau",7.4
0104109,"Dingo",7.0
3774790,"400 Days",4.5
1686042,"Girl on a Bicycle",6.3
0848281,"The Deal",5.7
0112442,"Bad Boys",6.8
0165196,"Molokai: The Story of Father Damien",6.9
3487994,"Bloodsucking Bastards",5.7
1781840,"Jayne Mansfield's Car",6.3
0265808,"Stealing Harvard",5.1
1550902,"The Last Rites of Joe May",7.0
0115906,"Citizen Ruth",7.0
0493949,"Ramona and Beezus",6.7
0177789,"Galaxy Quest",7.3
2825230,"Blood Punch",7.1
0113542,"Killer: A Journal of Murder",6.4
1617620,"A Horrible Way to Die",5.2
1054580,"Desert Flower",7.4
0105275,"Romper Stomper",6.8
0407269,"The Truth About Love",5.4
0106677,"Dazed and Confused",7.7
0293664,"Treed Murray",7.6
0436339,"G-Force",5.1
0488604,"The Oxford Murders",6.1
1753422,"Alice in Murderland",1.9
0109936,"Greedy",6.2
1690953,"Despicable Me 2",7.5
0114194,"The Prophecy",6.6
0105236,"Reservoir Dogs",8.4
1161404,"Blood Night: The Legend of Mary Hatchet",4.5
0977646,"Dear Me",6.6
0105824,"Wind",6.4
3867396,"Proof of the Devil",3.1
1294226,"The Last Song",5.8
0200550,"Coyote Ugly",5.6
4145304,"Unexpected",5.7
1038686,"Legion",5.2
2006810,"Papadopoulos & Sons",6.1
1859650,"To Rome with Love",6.3
1270113,"Ryan and Sean's Not So Excellent Adventure",5.4
1308748,"Bunnyman",2.9
2343549,"Having You",6.4
0120598,"Barney's Great Adventure",2.8
1302019,"Not Another Not Another Movie",2.8
0362511,"Dorm Daze",4.6
2265171,"The Raid 2: Berandal",8.0
0100449,"Quick Change",6.8
0227445,"The Score",6.8
0844671,"College",4.6
0364955,"Art School Confidential",6.3
0282120,"The Wild Thornberrys Movie",5.2
0807054,"It's a Free World...",7.0
0200530,"Chuck & Buck",6.6
0217355,"Dancing at the Blue Iguana",5.8
0423294,"Surf's Up",6.8
4163644,"Comme un avion",6.5
0286261,"All or Nothing",7.6
0974014,"Creation",6.7
0844479,"The Collector",6.4
0120728,"The Last Days of Disco",6.6
0887883,"Burn After Reading",7.0
0819714,"The Edge of Love",6.3
0100637,"The Sleeping Car",4.6
0416236,"The Spiderwick Chronicles",6.6
0758771,"Outlaw",5.8
0216279,"Wild About Harry",6.1
0252503,"Heist",6.5
0337741,"Something's Gotta Give",6.7
1132285,"The Factory",5.8
0115567,"Arlette",5.0
0159797,"Top of the Food Chain",6.5
0119509,"Leave It to Beaver",5.1
1003034,"Perrier's Bounty",6.4
1122599,"Momma's Man",6.1
2837336,"Amnesiac",4.3
0118665,"Baby Geniuses",2.5
0116163,"Yi boh lai beng duk",6.5
0134630,"Duets",6.0
1107850,"Unrelated",6.5
0106684,"Deadfall",3.7
3455740,"Set Fire to the Stars",5.8
0926110,"Missionary Man",5.2
0800240,"Deception",6.1
0800308,"Appaloosa",6.8
0118702,"Best Men",5.7
1549584,"I Didn't Come Here to Die",5.4
0283509,"No Man's Land",8.0
1027820,"The Incident",5.6
0150021,"Camouflage",4.5
2656588,"Buzzard",6.4
0120645,"Meet the Deedles",3.9
0111102,"Second Best",7.2
1433802,"Diciotto anni dopo",6.7
0369226,"Alone in the Dark",2.3
0770214,"Kabul Express",6.9
1984153,"Excision",6.1
2960930,"Extraterrestrial",5.0
0462396,"The Last Legion",5.4
0117665,"Sleepers",7.5
0107443,"Lost in Yonkers",6.7
3219194,"Uncle John",6.3
1623288,"ParaNorman",7.0
0159752,"Shepherd",2.7
0282744,"Mike Bassett: England Manager",6.8
1754228,"Motivational Growth",6.7
1182609,"Direct Contact",4.3
0222293,"Possible Worlds",6.9
0107207,"In the Name of the Father",8.1
1270761,"Don't Be Afraid of the Dark",5.6
0298482,"Nothing",6.3
0120458,"Virus",4.8
0821642,"The Soloist",6.7
1990216,"El Gringo",5.4
1093357,"The Darkest Hour",4.9
1090680,"Milh Hadha al-Bahr",7.0
0101970,"Grand Isle",5.3
0119095,"FairyTale: A True Story",6.5
2488778,"The Keeping Room",6.0
1300155,"Alabama Moon",6.7
0117664,"Slaves to the Underground",5.2
0390384,"Primer",7.0
0265029,"America's Sweethearts",5.7
0960066,"The Black Waters of Echo's Pond",4.5
